Date,Close
9/19/2017 16:00:00,91.14
9/20/2017 16:00:00,91.38
9/21/2017 16:00:00,90.67
9/22/2017 16:00:00,90.53
9/25/2017 16:00:00,91.04
9/26/2017 16:00:00,90.73
9/27/2017 16:00:00,90.89
9/28/2017 16:00:00,91.29
9/29/2017 16:00:00,91.91
10/2/2017 16:00:00,92.38
10/3/2017 16:00:00,92.1
10/4/2017 16:00:00,92.86
10/5/2017 16:00:00,93.19
10/6/2017 16:00:00,93.29
10/9/2017 16:00:00,93.2
10/10/2017 16:00:00,93.33
10/11/2017 16:00:00,93.09
10/12/2017 16:00:00,92.54
10/13/2017 16:00:00,92.34
10/16/2017 16:00:00,92.46
10/17/2017 16:00:00,91.41
10/18/2017 16:00:00,91.25
10/19/2017 16:00:00,92.73
10/20/2017 16:00:00,92.97
10/23/2017 16:00:00,92.97
10/24/2017 16:00:00,93.64
10/25/2017 16:00:00,93.28
10/26/2017 16:00:00,93.96
10/27/2017 16:00:00,93.73
10/30/2017 16:00:00,94.07
10/31/2017 16:00:00,93.86
11/1/2017 16:00:00,94.25
11/2/2017 16:00:00,97.85
11/3/2017 16:00:00,97.84
11/6/2017 16:00:00,99.09
11/7/2017 16:00:00,99.18
11/8/2017 16:00:00,99.09
11/9/2017 16:00:00,98.95
11/10/2017 16:00:00,99.12
11/13/2017 16:00:00,99.44
11/14/2017 16:00:00,99.94
11/15/2017 16:00:00,100.38
11/16/2017 16:00:00,99.57
11/17/2017 16:00:00,100.17
11/20/2017 16:00:00,100.32
11/21/2017 16:00:00,99.7
11/22/2017 16:00:00,99.3
11/24/2017 13:00:00,99.08
11/27/2017 16:00:00,99.41
11/28/2017 16:00:00,100.89
11/29/2017 16:00:00,101.96
11/30/2017 16:00:00,102.66
12/1/2017 16:00:00,103.1
12/4/2017 16:00:00,103.62
12/5/2017 16:00:00,102.84
12/6/2017 16:00:00,102.65
12/7/2017 16:00:00,102.11
12/8/2017 16:00:00,102.5
12/11/2017 16:00:00,102.37
12/12/2017 16:00:00,103.54
12/13/2017 16:00:00,103.32
12/14/2017 16:00:00,102.65
12/15/2017 16:00:00,103.97
12/18/2017 16:00:00,104.16
12/19/2017 16:00:00,104.38
12/20/2017 16:00:00,104.42
12/21/2017 16:00:00,104.21
12/22/2017 16:00:00,104.11
12/26/2017 16:00:00,104.34
12/27/2017 16:00:00,104.6
12/28/2017 16:00:00,104.91
12/29/2017 16:00:00,104.71
1/2/2018 16:00:00,101.92
1/3/2018 16:00:00,101.98
1/4/2018 16:00:00,100.8
1/5/2018 16:00:00,101.87
1/8/2018 16:00:00,101.39
1/9/2018 16:00:00,100.94
1/10/2018 16:00:00,100.43
1/11/2018 16:00:00,100.78
1/12/2018 16:00:00,102.11
1/16/2018 16:00:00,102.13
1/17/2018 16:00:00,103.94
1/18/2018 16:00:00,104
1/19/2018 16:00:00,103.7
1/22/2018 16:00:00,104.43
1/23/2018 16:00:00,101.25
1/24/2018 16:00:00,99.87
1/25/2018 16:00:00,100.73
1/26/2018 16:00:00,100.53
1/29/2018 16:00:00,98.04
1/30/2018 16:00:00,98.45
1/31/2018 16:00:00,98.77
2/1/2018 16:00:00,98.72
2/2/2018 16:00:00,97.94
2/5/2018 16:00:00,95.02
2/6/2018 16:00:00,96.6
2/7/2018 16:00:00,96.87
2/8/2018 16:00:00,90.06
2/9/2018 16:00:00,90.89
2/12/2018 16:00:00,90.73
2/13/2018 16:00:00,92.13
2/14/2018 16:00:00,95.03
2/15/2018 16:00:00,94.52
2/16/2018 16:00:00,95.04
2/20/2018 16:00:00,93.65
2/21/2018 16:00:00,93.41
2/22/2018 16:00:00,92.8
2/23/2018 16:00:00,94.37
2/26/2018 16:00:00,95.75
2/27/2018 16:00:00,94.01
2/28/2018 16:00:00,92.26
3/1/2018 16:00:00,92.06
3/2/2018 16:00:00,91.61
3/5/2018 16:00:00,92.89
3/6/2018 16:00:00,93.43
3/7/2018 16:00:00,93.39
3/8/2018 16:00:00,94.33
3/9/2018 16:00:00,96.03
3/12/2018 16:00:00,94.85
3/13/2018 16:00:00,96.41
3/14/2018 16:00:00,96.41
3/15/2018 16:00:00,96.81
3/16/2018 16:00:00,97.53
3/19/2018 16:00:00,96.78
3/20/2018 16:00:00,97.39
3/21/2018 16:00:00,96.84
3/22/2018 16:00:00,94.65
3/23/2018 16:00:00,92.25
3/26/2018 16:00:00,94.52
3/27/2018 16:00:00,93.39
3/28/2018 16:00:00,94.61
3/29/2018 16:00:00,94.8
4/2/2018 16:00:00,93.7
4/3/2018 16:00:00,95.12
4/4/2018 16:00:00,96.53
4/5/2018 16:00:00,97.13
4/6/2018 16:00:00,95.9
4/9/2018 16:00:00,95.78
4/10/2018 16:00:00,97.12
4/11/2018 16:00:00,96.2
4/12/2018 16:00:00,96.75
4/13/2018 16:00:00,96.36
4/16/2018 16:00:00,97.53
4/17/2018 16:00:00,97.75
4/18/2018 16:00:00,97.79
4/19/2018 16:00:00,97.98
4/20/2018 16:00:00,98.31
4/23/2018 16:00:00,98.61
4/24/2018 16:00:00,97.39
4/25/2018 16:00:00,97.49
4/26/2018 16:00:00,97.53
4/27/2018 16:00:00,98.19
4/30/2018 16:00:00,97.82
5/1/2018 16:00:00,98.2
5/2/2018 16:00:00,94.06
5/3/2018 16:00:00,94.05
5/4/2018 16:00:00,94.52
5/7/2018 16:00:00,95.06
5/8/2018 16:00:00,95.71
5/9/2018 16:00:00,96.41
5/10/2018 16:00:00,96.1
5/11/2018 16:00:00,96.38
5/14/2018 16:00:00,95.46
5/15/2018 16:00:00,95.86
5/16/2018 16:00:00,95.62
5/17/2018 16:00:00,95
5/18/2018 16:00:00,94.92
5/21/2018 16:00:00,95.61
5/22/2018 16:00:00,95.88
5/23/2018 16:00:00,95.59
5/24/2018 16:00:00,95.52
5/25/2018 16:00:00,95.45
5/29/2018 16:00:00,94.24
5/30/2018 16:00:00,94.37
5/31/2018 16:00:00,93.48
6/1/2018 16:00:00,93.86
6/4/2018 16:00:00,94.25
6/5/2018 16:00:00,93.7
6/6/2018 16:00:00,93.01
6/7/2018 16:00:00,93.2
6/8/2018 16:00:00,93.71
6/11/2018 16:00:00,93.62
6/12/2018 16:00:00,93.5
6/13/2018 16:00:00,93.27
6/14/2018 16:00:00,92.8
6/15/2018 16:00:00,93.81
6/18/2018 16:00:00,92.99
6/19/2018 16:00:00,93.48
6/20/2018 16:00:00,92.18
6/21/2018 16:00:00,92.23
6/22/2018 16:00:00,92.24
6/25/2018 16:00:00,91.63
6/26/2018 16:00:00,92.22
6/27/2018 16:00:00,90.31
6/28/2018 16:00:00,91.35
6/29/2018 16:00:00,91.27
7/2/2018 16:00:00,91.67
7/3/2018 13:00:00,91.9
7/5/2018 16:00:00,91.94
7/6/2018 16:00:00,92.16
7/9/2018 16:00:00,93.6
7/10/2018 16:00:00,93.36
7/11/2018 16:00:00,92.83
7/12/2018 16:00:00,92.9
7/13/2018 16:00:00,92.83
7/16/2018 16:00:00,93.46
7/17/2018 16:00:00,94.26
7/18/2018 16:00:00,95.76
7/19/2018 16:00:00,93.42
7/20/2018 16:00:00,93.42
7/23/2018 16:00:00,93.19
7/24/2018 16:00:00,93.23
7/25/2018 16:00:00,93.75
7/26/2018 16:00:00,94.76
7/27/2018 16:00:00,94.64
7/30/2018 16:00:00,94.59
7/31/2018 16:00:00,95.12
8/1/2018 16:00:00,94.65
8/2/2018 16:00:00,97.54
8/3/2018 16:00:00,98.05
8/6/2018 16:00:00,98.4
8/7/2018 16:00:00,98.77
8/8/2018 16:00:00,99.21
8/9/2018 16:00:00,99.48
8/10/2018 16:00:00,98.63
8/13/2018 16:00:00,98.16
8/14/2018 16:00:00,98.38
8/15/2018 16:00:00,98.84
8/16/2018 16:00:00,99.89
8/17/2018 16:00:00,100.02
8/20/2018 16:00:00,100.44
8/21/2018 16:00:00,101.44
8/22/2018 16:00:00,99.51
8/23/2018 16:00:00,99.15
8/24/2018 16:00:00,99.53
8/27/2018 16:00:00,100.42
8/28/2018 16:00:00,100.38
8/29/2018 16:00:00,100.58
8/30/2018 16:00:00,100.03
8/31/2018 16:00:00,100.57
9/4/2018 16:00:00,100.95
9/5/2018 16:00:00,101.4
9/6/2018 16:00:00,101.1
9/7/2018 16:00:00,100.03
9/10/2018 16:00:00,97.85
9/11/2018 16:00:00,98.16
9/12/2018 16:00:00,97.58
9/13/2018 16:00:00,99.05
9/14/2018 16:00:00,99.99
9/17/2018 16:00:00,100.33
9/18/2018 16:00:00,101.15
9/19/2018 16:00:00,101.7
9/20/2018 16:00:00,102.03
9/21/2018 16:00:00,101.82
9/24/2018 16:00:00,100.38
9/25/2018 16:00:00,99.8
9/26/2018 16:00:00,98.85
9/27/2018 16:00:00,98.15
9/28/2018 16:00:00,98.7
10/1/2018 16:00:00,98.53
10/2/2018 16:00:00,98.85
10/3/2018 16:00:00,98.82
10/4/2018 16:00:00,99.44
10/5/2018 16:00:00,99.59
10/8/2018 16:00:00,100.09
10/9/2018 16:00:00,100.46
10/10/2018 16:00:00,96.87
10/11/2018 16:00:00,93.17
10/12/2018 16:00:00,93.16
10/15/2018 16:00:00,92.79
10/16/2018 16:00:00,95.14
10/17/2018 16:00:00,95.75
10/18/2018 16:00:00,96.61
10/19/2018 16:00:00,97.32
10/22/2018 16:00:00,96.74
10/23/2018 16:00:00,96.07
10/24/2018 16:00:00,92.09
10/25/2018 16:00:00,92.85
10/26/2018 16:00:00,92.33
10/29/2018 16:00:00,93.54
10/30/2018 16:00:00,95.49
10/31/2018 16:00:00,95.72
11/1/2018 16:00:00,89.97
11/2/2018 16:00:00,89.55
11/5/2018 16:00:00,90.39
11/6/2018 16:00:00,91.03
11/7/2018 16:00:00,92.52
11/8/2018 16:00:00,93.7
11/9/2018 16:00:00,93.72
11/12/2018 16:00:00,91.56
11/13/2018 16:00:00,91.38
11/14/2018 16:00:00,88.64
11/15/2018 16:00:00,89.29
11/16/2018 16:00:00,89.5
11/19/2018 16:00:00,88.45
11/20/2018 16:00:00,88.09
11/21/2018 16:00:00,88.07
11/23/2018 13:00:00,87.73
11/26/2018 16:00:00,88.42
11/27/2018 16:00:00,87.5
11/28/2018 16:00:00,89.16
11/29/2018 16:00:00,88.48
11/30/2018 16:00:00,89.19
12/3/2018 16:00:00,88.76
12/4/2018 16:00:00,86.4
12/6/2018 16:00:00,85.09
12/7/2018 16:00:00,83.81
12/10/2018 16:00:00,83.28
12/11/2018 16:00:00,82.49
12/12/2018 16:00:00,82.4
12/13/2018 16:00:00,80.59
12/14/2018 16:00:00,79.3
12/17/2018 16:00:00,80.16
12/18/2018 16:00:00,81.51
12/19/2018 16:00:00,80.98
12/20/2018 16:00:00,79.81
12/21/2018 16:00:00,79.85
12/24/2018 13:00:00,77.27
12/26/2018 16:00:00,80.8
12/27/2018 16:00:00,81.79
12/28/2018 16:00:00,82.02
12/31/2018 16:00:00,82.63
1/2/2019 16:00:00,81.64
1/3/2019 16:00:00,80.3
1/4/2019 16:00:00,82.67
1/7/2019 16:00:00,82.54
1/8/2019 16:00:00,82.53
1/9/2019 16:00:00,83.16
1/10/2019 16:00:00,83.54
1/11/2019 16:00:00,83.45
1/14/2019 16:00:00,83.8
1/15/2019 16:00:00,84.23
1/16/2019 16:00:00,84.54
1/17/2019 16:00:00,84.57
1/18/2019 16:00:00,85.7
1/22/2019 16:00:00,85.86
1/23/2019 16:00:00,85.89
1/24/2019 16:00:00,86.25
1/25/2019 16:00:00,86.15
1/28/2019 16:00:00,86.49
1/29/2019 16:00:00,86.78
1/30/2019 16:00:00,87.34
1/31/2019 16:00:00,87.87
2/1/2019 16:00:00,88.82
2/4/2019 16:00:00,88.8
2/5/2019 16:00:00,88.96
2/6/2019 16:00:00,92.56
2/7/2019 16:00:00,92.33
2/8/2019 16:00:00,92.46
2/11/2019 16:00:00,92.53
2/12/2019 16:00:00,92.91
2/13/2019 16:00:00,94
2/14/2019 16:00:00,93.23
2/15/2019 16:00:00,94.38
2/19/2019 16:00:00,94.62
2/20/2019 16:00:00,95.06
2/21/2019 16:00:00,94.63
2/22/2019 16:00:00,94.57
2/25/2019 16:00:00,94.9
2/26/2019 16:00:00,94.09
2/27/2019 16:00:00,93.98
2/28/2019 16:00:00,94.38
3/1/2019 16:00:00,95.01
3/4/2019 16:00:00,94.2
3/5/2019 16:00:00,94
3/6/2019 16:00:00,93.53
3/7/2019 16:00:00,93.24
3/8/2019 16:00:00,93.3
3/11/2019 16:00:00,94.11
3/12/2019 16:00:00,94.07
3/13/2019 16:00:00,93.55
3/14/2019 16:00:00,93.85
3/15/2019 16:00:00,94.84
3/18/2019 16:00:00,95.02
3/19/2019 16:00:00,94.21
3/20/2019 16:00:00,93.04
3/21/2019 16:00:00,94.59
3/22/2019 16:00:00,94.17
3/25/2019 16:00:00,93.99
3/26/2019 16:00:00,94.1
3/27/2019 16:00:00,94.15
3/28/2019 16:00:00,93.94
3/29/2019 16:00:00,94.18
4/1/2019 16:00:00,95.09
4/2/2019 16:00:00,94.81
4/3/2019 16:00:00,95.64
4/4/2019 16:00:00,96.07
4/5/2019 16:00:00,96.31
4/8/2019 16:00:00,94.87
4/9/2019 16:00:00,94.36
4/10/2019 16:00:00,95
4/11/2019 16:00:00,95.81
4/12/2019 16:00:00,97.01
4/15/2019 16:00:00,96.4
4/16/2019 16:00:00,98.19
4/17/2019 16:00:00,97.43
4/18/2019 16:00:00,96.72
4/22/2019 16:00:00,97.07
4/23/2019 16:00:00,97.29
4/24/2019 16:00:00,96.41
4/25/2019 16:00:00,96.47
4/26/2019 16:00:00,97.41
4/29/2019 16:00:00,97.76
4/30/2019 16:00:00,99.06
5/1/2019 16:00:00,98
5/2/2019 16:00:00,98.29
5/3/2019 16:00:00,98.58
5/6/2019 16:00:00,97.68
5/7/2019 16:00:00,95.66
5/8/2019 16:00:00,95.32
5/9/2019 16:00:00,94.39
5/10/2019 16:00:00,96.38
5/13/2019 16:00:00,94.08
5/14/2019 16:00:00,94.74
5/15/2019 16:00:00,95.49
5/16/2019 16:00:00,95.87
5/17/2019 16:00:00,95.64
5/20/2019 16:00:00,95.94
5/21/2019 16:00:00,96.91
5/22/2019 16:00:00,97.09
5/23/2019 16:00:00,95.98
5/24/2019 16:00:00,96.37
5/28/2019 16:00:00,95.09
5/29/2019 16:00:00,96.23
5/30/2019 16:00:00,95.89
5/31/2019 16:00:00,95.51
6/3/2019 16:00:00,96.77
6/4/2019 16:00:00,97.88
6/5/2019 16:00:00,99.33
6/6/2019 16:00:00,99.5
6/7/2019 16:00:00,100.72
6/10/2019 16:00:00,100.79
6/11/2019 16:00:00,100.43
6/12/2019 16:00:00,100.61
6/13/2019 16:00:00,101.1
6/14/2019 16:00:00,102.14
6/17/2019 16:00:00,101.28
6/18/2019 16:00:00,101.87
6/19/2019 16:00:00,102.76
6/20/2019 16:00:00,103.55
6/21/2019 16:00:00,101.21
6/24/2019 16:00:00,102.19
6/25/2019 16:00:00,101.61
6/26/2019 16:00:00,99.49
6/27/2019 16:00:00,100.14
6/28/2019 16:00:00,101.69
7/1/2019 16:00:00,103.15
7/2/2019 16:00:00,103.27
7/3/2019 13:00:00,104.63
7/5/2019 16:00:00,104.49
7/8/2019 16:00:00,104.38
7/9/2019 16:00:00,104.66
7/10/2019 16:00:00,104.26
7/11/2019 16:00:00,103.15
7/12/2019 16:00:00,103.91
7/15/2019 16:00:00,104.39
7/16/2019 16:00:00,104.85
7/17/2019 16:00:00,102.94
7/18/2019 16:00:00,103.2
7/19/2019 16:00:00,101.41
7/22/2019 16:00:00,101.21
7/23/2019 16:00:00,101.51
7/24/2019 16:00:00,102.08
7/25/2019 16:00:00,102.04
7/26/2019 16:00:00,102.93
7/29/2019 16:00:00,101.81
7/30/2019 16:00:00,101.83
7/31/2019 16:00:00,107.4
8/1/2019 16:00:00,104.88
8/2/2019 16:00:00,104.51
8/5/2019 16:00:00,101.78
8/6/2019 16:00:00,103.87
8/7/2019 16:00:00,103.33
8/8/2019 16:00:00,105.3
8/9/2019 16:00:00,104.09
8/12/2019 16:00:00,102.85
8/13/2019 16:00:00,104.44
8/14/2019 16:00:00,101.69
8/15/2019 16:00:00,101.84
8/16/2019 16:00:00,103.22
8/19/2019 16:00:00,103.99
8/20/2019 16:00:00,103.22
8/21/2019 16:00:00,103.89
8/22/2019 16:00:00,104.5
8/23/2019 16:00:00,101.98
8/26/2019 16:00:00,103.21
8/27/2019 16:00:00,102.63
8/28/2019 16:00:00,102.41
8/29/2019 16:00:00,102.22
8/30/2019 16:00:00,102.39
9/3/2019 16:00:00,102.54
9/4/2019 16:00:00,103.9
9/5/2019 16:00:00,104.38
9/6/2019 16:00:00,105.31
9/9/2019 16:00:00,105.79
9/10/2019 16:00:00,105.68
9/11/2019 16:00:00,106.15
9/12/2019 16:00:00,106.58
9/13/2019 16:00:00,105.81
9/16/2019 16:00:00,106.38
9/17/2019 16:00:00,107.94
9/18/2019 16:00:00,107.99
9/19/2019 16:00:00,108.36
9/20/2019 16:00:00,107.92
9/23/2019 16:00:00,108.41
9/24/2019 16:00:00,107.76
9/25/2019 16:00:00,107.66
9/26/2019 16:00:00,108.11
9/27/2019 16:00:00,107.83
9/30/2019 16:00:00,108.68
10/1/2019 16:00:00,107.17
10/2/2019 16:00:00,105.61
10/3/2019 16:00:00,105.65
10/4/2019 16:00:00,108.46
10/7/2019 16:00:00,107.46
10/8/2019 16:00:00,105.9
10/9/2019 16:00:00,106.57
10/10/2019 16:00:00,107.14
10/11/2019 16:00:00,107.93
10/14/2019 16:00:00,108.23
10/15/2019 16:00:00,108.07
10/16/2019 16:00:00,107.49
10/17/2019 16:00:00,107.74
10/18/2019 16:00:00,108.41
10/21/2019 16:00:00,109.13
10/22/2019 16:00:00,107.5
10/23/2019 16:00:00,108.18
10/24/2019 16:00:00,108.26
10/25/2019 16:00:00,107.24
10/28/2019 16:00:00,106.6
10/29/2019 16:00:00,108.22
10/30/2019 16:00:00,104.95
10/31/2019 16:00:00,106.42
11/1/2019 16:00:00,105.9
11/4/2019 16:00:00,106.49
11/5/2019 16:00:00,105.84
11/6/2019 16:00:00,106.95
11/7/2019 16:00:00,107.72
11/8/2019 16:00:00,108.19
11/11/2019 16:00:00,109.38
11/12/2019 16:00:00,110.13
11/13/2019 16:00:00,110.57
11/14/2019 16:00:00,110.8
11/15/2019 16:00:00,111.1
11/18/2019 16:00:00,111.51
11/19/2019 16:00:00,111.03
11/20/2019 16:00:00,110.4
11/21/2019 16:00:00,110.2
11/22/2019 16:00:00,110.04
11/25/2019 16:00:00,110.64
11/26/2019 16:00:00,112.62
11/27/2019 16:00:00,112.02
11/29/2019 13:00:00,111.35
12/2/2019 16:00:00,111.14
12/3/2019 16:00:00,109.44
12/4/2019 16:00:00,110.14
12/5/2019 16:00:00,109.54
12/6/2019 16:00:00,111.1
12/9/2019 16:00:00,111.32
12/10/2019 16:00:00,110.74
12/11/2019 16:00:00,109.59
12/12/2019 16:00:00,110.35
12/13/2019 16:00:00,109.7
12/16/2019 16:00:00,109.62
12/17/2019 16:00:00,109.85
12/18/2019 16:00:00,109.65
12/19/2019 16:00:00,111.21
12/20/2019 16:00:00,111.58
12/23/2019 16:00:00,110.88
12/24/2019 13:00:00,111.17
12/26/2019 16:00:00,111.6
12/27/2019 16:00:00,111.87
12/30/2019 16:00:00,111.77
12/31/2019 16:00:00,112.45
1/2/2020 16:00:00,112.82
1/3/2020 16:00:00,112.83
1/6/2020 16:00:00,113.16
1/7/2020 16:00:00,112.19
1/8/2020 16:00:00,112.5
1/9/2020 16:00:00,113.78
1/10/2020 16:00:00,113.45
1/13/2020 16:00:00,114.48
1/14/2020 16:00:00,113.8
1/15/2020 16:00:00,114.26
1/16/2020 16:00:00,116.15
1/17/2020 16:00:00,117.55
1/21/2020 16:00:00,117.8
1/22/2020 16:00:00,117.65
1/23/2020 16:00:00,118.15
1/24/2020 16:00:00,118.28
1/27/2020 16:00:00,116.58
1/28/2020 16:00:00,117.54
1/29/2020 16:00:00,118.36
1/30/2020 16:00:00,119.88
1/31/2020 16:00:00,118.54
2/3/2020 16:00:00,119.05
2/4/2020 16:00:00,119.95
2/5/2020 16:00:00,124.67
2/6/2020 16:00:00,123.89
2/7/2020 16:00:00,124.43
2/10/2020 16:00:00,123.95
2/11/2020 16:00:00,125.1
2/12/2020 16:00:00,123.78
2/13/2020 16:00:00,124.89
2/14/2020 16:00:00,125.57
2/18/2020 16:00:00,124.3
2/19/2020 16:00:00,124.26
2/20/2020 16:00:00,123.46
2/21/2020 16:00:00,123.62
2/24/2020 16:00:00,120.54
2/25/2020 16:00:00,117.31
2/26/2020 16:00:00,115.73
2/27/2020 16:00:00,109.92
2/28/2020 16:00:00,105.25
3/2/2020 16:00:00,112.67
3/3/2020 16:00:00,109.2
3/4/2020 16:00:00,114.51
3/5/2020 16:00:00,108.46
3/6/2020 16:00:00,107.14
3/9/2020 16:00:00,95.61
3/10/2020 16:00:00,99.26
3/11/2020 16:00:00,92.77
3/12/2020 16:00:00,83.8
3/13/2020 16:00:00,92.77
3/16/2020 16:00:00,84.98
3/17/2020 16:00:00,87.94
3/18/2020 16:00:00,75.55
3/19/2020 16:00:00,74.69
3/20/2020 16:00:00,73.87
3/23/2020 16:00:00,73.23
3/24/2020 16:00:00,77.92
3/25/2020 16:00:00,83
3/26/2020 16:00:00,89.5
3/27/2020 16:00:00,88.46
3/30/2020 16:00:00,94.64
3/31/2020 16:00:00,91.73
4/1/2020 16:00:00,86.4
4/2/2020 16:00:00,85.79
4/3/2020 16:00:00,85.96
4/6/2020 16:00:00,93.52
4/7/2020 16:00:00,92.53
4/8/2020 16:00:00,97.25
4/9/2020 16:00:00,100.34
4/13/2020 16:00:00,98
4/14/2020 16:00:00,102.44
4/15/2020 16:00:00,97.94
4/16/2020 16:00:00,99.93
4/17/2020 16:00:00,104.92
4/20/2020 16:00:00,102.72
4/21/2020 16:00:00,100.09
4/22/2020 16:00:00,101.99
4/23/2020 16:00:00,99.45
4/24/2020 16:00:00,101.44
4/27/2020 16:00:00,103.09
4/28/2020 16:00:00,101.84
4/29/2020 16:00:00,105.82
4/30/2020 16:00:00,101.72
5/1/2020 16:00:00,99.74
5/4/2020 16:00:00,100.34
5/5/2020 16:00:00,102.15
5/6/2020 16:00:00,101.48
5/7/2020 16:00:00,100.85
5/8/2020 16:00:00,100.79
5/11/2020 16:00:00,101.84
5/12/2020 16:00:00,97.55
5/13/2020 16:00:00,92.08
5/14/2020 16:00:00,93.92
5/15/2020 16:00:00,95.38
5/18/2020 16:00:00,99.04
5/19/2020 16:00:00,97.27
5/20/2020 16:00:00,96.99
5/21/2020 16:00:00,94.13
5/22/2020 16:00:00,94.82
5/26/2020 16:00:00,94.05
5/27/2020 16:00:00,97.73
5/28/2020 16:00:00,98.26
5/29/2020 16:00:00,97.81
6/1/2020 16:00:00,99.07
6/2/2020 16:00:00,99
6/3/2020 16:00:00,100.41
6/4/2020 16:00:00,101.86
6/5/2020 16:00:00,105.47
6/8/2020 16:00:00,106.99
6/9/2020 16:00:00,103.21
6/10/2020 16:00:00,101.98
6/11/2020 16:00:00,94.79
6/12/2020 16:00:00,95.7
6/15/2020 16:00:00,97.83
6/16/2020 16:00:00,99.12
6/17/2020 16:00:00,97.95
6/18/2020 16:00:00,98.75
6/19/2020 16:00:00,98.73
6/22/2020 16:00:00,97.16
6/23/2020 16:00:00,96.66
6/24/2020 16:00:00,92.95
6/25/2020 16:00:00,95.83
6/26/2020 16:00:00,94.58
6/29/2020 16:00:00,95.44
6/30/2020 16:00:00,96.99
7/1/2020 16:00:00,95.53
7/2/2020 16:00:00,94.09
7/6/2020 16:00:00,95.64
7/7/2020 16:00:00,92.65
7/8/2020 16:00:00,88.22
7/9/2020 16:00:00,85.82
7/10/2020 16:00:00,86.97
7/13/2020 16:00:00,88.5
7/14/2020 16:00:00,89.73
7/15/2020 16:00:00,90.13
7/16/2020 16:00:00,91.61
7/17/2020 16:00:00,91.67
7/20/2020 16:00:00,90.93
7/21/2020 16:00:00,91.86
7/22/2020 16:00:00,93.52
7/23/2020 16:00:00,94.67
7/24/2020 16:00:00,94.36
7/27/2020 16:00:00,92.7
7/28/2020 16:00:00,92.27
7/29/2020 16:00:00,94
7/30/2020 16:00:00,92.08
7/31/2020 16:00:00,94.39
8/3/2020 16:00:00,96.19
8/4/2020 16:00:00,96.24
8/5/2020 16:00:00,94.76
8/6/2020 16:00:00,94.48
8/7/2020 16:00:00,96.91
8/10/2020 16:00:00,97.25
8/11/2020 16:00:00,96.83
8/12/2020 16:00:00,96.23
8/13/2020 16:00:00,96.26
8/14/2020 16:00:00,96.12
8/17/2020 16:00:00,95.23
8/18/2020 16:00:00,94.68
8/19/2020 16:00:00,94.28
8/20/2020 16:00:00,95.36
8/21/2020 16:00:00,94.49
8/24/2020 16:00:00,95
8/25/2020 16:00:00,93.77
8/26/2020 16:00:00,93.01
8/27/2020 16:00:00,94.13
8/28/2020 16:00:00,94.3
8/31/2020 16:00:00,93
9/1/2020 16:00:00,92.96
9/2/2020 16:00:00,94.59
9/3/2020 16:00:00,93.34
9/4/2020 16:00:00,93.81
9/8/2020 16:00:00,91.25
9/9/2020 16:00:00,92.54
9/10/2020 16:00:00,92.62
9/11/2020 16:00:00,93.82
9/14/2020 16:00:00,94.95
9/15/2020 16:00:00,94.84
9/16/2020 16:00:00,95.91
9/17/2020 16:00:00,92.8
9/18/2020 16:00:00,91.28
9/21/2020 16:00:00,92.03
9/22/2020 16:00:00,92.34
